time,close,EMA,EMA,EMA,Volume
2000-04-30,692383600000000,564388980579699.4,678698020153892.5,310434177223712.8,NaN
2000-05-31,690294100000000,569326436243240.6,681017236123114,314213877947855,NaN
2000-06-30,686899300000000,573937136782721.4,682193648898491.2,317922190605090.25,NaN
2000-07-31,698515200000000,578822551026536.2,685457959118793,321709185723447.56,NaN
2000-08-31,703114800000000,583696756868632.9,688989327295034.4,325504266462517.75,NaN
2000-09-30,697329900000000,588152958560059,690657441836027.5,329204024010154.4,NaN
2000-10-31,698792900000000,592491779792997.9,692284533468822,332881525263784.7,NaN
2000-11-30,704545000000000,596886023722684.2,694736626775057.6,336579669291010.7,NaN
2000-12-31,704065600000000,601089144361010.4,696602421420046.1,340236245715975.75,NaN
2001-01-31,711351500000000,605413158307637.4,699552237136036.9,343928934813329.25,NaN
2001-02-28,714773700000000,609701807001455.5,702596529708829.5,347618932476878.2,NaN
2001-03-31,717620700000000,613933920452378.9,705601363767063.6,351300542103973.94,NaN
2001-04-30,720839200000000,618126284356207.1,708648931013650.9,354977543675078.7,NaN
2001-05-31,730570300000000,622535853597140.1,713033204810920.8,358714785031545.56,NaN
2001-06-30,738363600000000,627078118161958.1,718099283848736.6,362492385180485.44,NaN
2001-07-31,749966500000000,631897270390901,724472727078989.2,366347849009535.3,NaN
2001-08-31,755723800000000,636753212728512.8,730722941663191.4,370222236581579.75,NaN
2001-09-30,765193100000000,641790071052884.8,737616973330553.1,374152294924051.56,NaN
2001-10-31,765566900000000,646644064344928.5,743206958664442.5,378046967611374.44,NaN
2001-11-30,764751700000000,651275736331401.9,747515906931554,381894775893848.3,NaN
2001-12-31,763847000000000,655690295690954.8,750782125545243.2,385695295536695.56,NaN
2002-01-31,774224700000000,660338703703074.1,755470640436194.6,389561259760211,NaN
2002-02-28,784552700000000,665209840812757.5,761287052348955.8,393491522847174.06,NaN
2002-03-31,798918700000000,670453325486767,768813381879164.6,397525624112376.3,NaN
2002-04-30,808269200000000,675857869585325.1,776704545503331.8,401612624867477.06,NaN
2002-05-31,817431900000000,681409792346684.9,784850016402665.4,405750130092676.3,NaN
2002-06-30,821128200000000,686888945587991.4,792105653122132.2,409883245216132.25,NaN
2002-07-31,829984900000000,692500551643364.2,799681502497705.8,414063361184130.94,NaN
2002-08-31,835984100000000,698127357461271.5,806942021998164.6,418261577490756.5,NaN
2002-09-30,848773900000000,704035065011809.9,815308397598531.8,422545282192341,NaN
2002-10-31,862428800000000,710246584030954.6,824732478078825.4,426922232618287.9,NaN
2002-11-30,868092000000000,716436600343466.2,833404382463060.2,431311981547459.1,NaN
2002-12-31,871564100000000,722520031702546,841036325970448.2,435692599641514.25,NaN
2003-01-31,882004100000000,728774308890681.5,849229880776358.6,440133510092842.44,NaN
2003-02-28,883705600000000,734850045796929.2,856125024621086.9,444547162728734.56,NaN
2003-03-31,887466400000000,740835000863716.4,862393299696869.5,448954319318498.4,NaN
2003-04-30,882446300000000,746388385143570.6,866403899757495.6,453267672360105.4,NaN
2003-05-31,883262600000000,751756001412450.2,869775639805996.5,457546228854034.7,NaN
2003-06-30,880029800000000,756786346455099.2,871826471844797.2,461750045482352.75,NaN
2003-07-31,888595900000000,761955348554899.2,875180357475837.8,465997267915364.2,NaN
2003-08-31,889963500000000,766975276062550.2,878136985980670.2,470215837388843.1,NaN
2003-09-30,889643200000000,771785782883626.8,880438228784536.2,474389243981988.94,NaN
2003-10-31,891214000000000,776469242378386.5,882593383027629,478536753992118.4,NaN
2003-11-30,895503700000000,781137260324332.1,885175446422103.2,482685678828017.7,NaN
2003-12-31,895639800000000,785627555997887.8,887268317137682.6,486794675058584.7,NaN
2004-01-31,897070900000000,789997883213656.9,889228833710146.1,490877025555514.2,NaN
2004-02-29,906986700000000,794585679950376.2,892780406968116.9,495017420326106.06,NaN
2004-03-31,911447100000000,799168480736636,896513745574493.5,499160999228333.9,NaN
2004-04-30,920236600000000,803916250119513,901258316459594.8,503350806201186.25,NaN
2004-05-31,923153400000000,808592216781492.9,905637333167675.8,507527946437990.4,NaN
2004-06-30,923962300000000,813116533770454,909302326534140.6,511671571846567.56,NaN
2004-07-31,930869000000000,817734277544161.6,913615661227312.5,515842690534661.44,NaN
2004-08-31,938875700000000,822484921562037.6,918667668981850,520051974210933.44,NaN
2004-09-30,941989400000000,827171371696859.6,923332015185480,524250356557093.3,NaN
2004-10-31,943282300000000,831724741434237.6,927322072148384,528419828631152.06,NaN
2004-11-30,953327600000000,836493480985836.1,932523177718707.2,532647766654722.7,NaN
2004-12-31,953841500000000,841095364084430.8,936786842174965.8,536838749076068.75,NaN
2005-01-31,958504200000000,845699632159551.1,941130313739972.6,541034425204665.06,NaN
2005-02-28,971109000000000,850617646584666.8,947126050991978.1,545313774207603.75,NaN
2005-03-31,969658200000000,855285903581346.5,951632480793582.5,549536106802552.94,NaN
2005-04-30,982939900000000,860291942656587.9,957893964634866,553848582356756.4,NaN
2005-05-31,987911300000000,865296623336721.6,963897431707892.8,558167614373107.06,NaN
2005-06-30,995096200000000,870386802813712.9,970137185366314.2,562515162488797.56,NaN
2005-07-31,1004623400000000,875650983095528,977034428293051.4,566914249429207.5,NaN
2005-08-31,1007822600000000,880834183758448.5,983192062634441.1,571301397196081,NaN
2005-09-30,1013018500000000,886017882434587.8,989157350107552.9,575696592248856.4,NaN
2005-10-31,1009310000000000,890852867437152.9,993187880086042.2,580011153520012,NaN
2005-11-30,1013663200000000,895668958910205.8,997282944068833.8,584326099256131.2,NaN
2005-12-31,1017302300000000,900438893854903.6,1001286815255067,588634320159055.4,NaN
2006-01-31,1028054900000000,905443443115495.6,1006640432204053.6,593006664237074.8,NaN
2006-02-28,1034033000000000,910486170836456.6,1012118945763242.9,597394985985959.6,NaN
2006-03-31,1038058300000000,915488999431105.4,1017306816610594.2,601779695578139.1,NaN
2006-04-30,1044068200000000,920531321022042.4,1022659093288475.4,606180576219152.6,NaN
2006-05-31,1062511399999999.9,926099167256472.1,1030629554630780.2,610721181430902.4,NaN
2006-06-30,1075247300000000,931948113638571.2,1039553103704624.2,615343331864425.8,NaN
2006-07-31,1081775700000000,937823705260588.1,1047997622963699.4,619984449955327,NaN
2006-08-31,1092717100000000.1,943897956034682.8,1056941518370959.5,624688257418458.1,NaN
2006-09-30,1112574300000000,950512714621557.9,1068068074696767.6,629542844906831.6,NaN
2006-10-31,1117405899999999.9,957057545420712.5,1077935639757414.1,634397203663977.6,NaN
2006-11-30,1128613200000000,963785218149312,1088071151805931.2,639314775766823.6,NaN
2006-12-31,1144573100000000,970874939006201.8,1099371541444745,644342221779094,NaN
2007-01-31,1147306300000000,977793815907919.4,1108958493155796,649346839472834.4,NaN
2007-02-28,1147909900000000,984465034891922.5,1116748774524636.8,654307665945741.5,NaN
2007-03-31,1160311500000000,991360974700082.4,1125461319619709.4,659342529966181.9,NaN
2007-04-30,1163956200000000,998129414907922.2,1133160295695767.5,664363561508806.9,NaN
2007-05-31,1177305600000000,1005155931970356.6,1141989356556614,669467462389316.2,NaN
2007-06-30,1193136800000000,1012527730716617.1,1152218845245291.2,674678102564546.9,NaN
2007-07-31,1208042700000000,1020194984414004.8,1163383616196233,679985212986790.2,NaN
2007-08-31,1212977900000000,1027755098750710.5,1173302472956986.5,685288622807817.2,NaN
2007-09-30,1224764400000000,1035480953701663,1183594858365589.2,690656540988834,NaN
2007-10-31,1244856200000000,1043691747674146.8,1195847126692471.5,696170965456606.8,NaN
2007-11-30,1255772900000000,1052008655608493.9,1207832281353977.2,701739143909774.9,NaN
2007-12-31,1277716200000000,1060859931859141.1,1221809065083181.8,707470258895747.2,NaN
2008-01-31,1299635900000000,1070223695315645.4,1237374432066545.5,713362454329620.4,NaN
2008-02-29,1314873800000000,1079817817067973,1252874305653236.5,719347641848728.6,NaN
2008-03-31,1321702300000000,1089303483065307.4,1266639904522589.2,725341220536801,NaN
2008-04-30,1351888500000000,1099600934709805.1,1283689623618071.5,731575521824992,NaN
2008-05-31,1358745600000000,1109763470603538.2,1298700818894457.2,737816020115290.6,NaN
2008-06-30,1364691900000000,1119760663913203.4,1311899035115565.8,744053591059417.1,NaN
2008-07-31,1380987900000000,1130004869249940.5,1325716808092452.5,750391245874746.2,NaN
2008-08-31,1392543400000000,1140300497906805.5,1339082126473962,756780819547634.4,NaN
2008-09-30,1403584800000000,1150625372498695.5,1351982661179169.5,763216680049648,NaN
2008-10-31,1409952600000000,1160795067694825,1363576648943335.5,769651863332736.1,NaN
2008-11-30,1414793200000000,1170755778765616.2,1373819959154668.5,776071180115495,NaN
2008-12-31,1428297400000000,1180855450186572.5,1384715447323734.8,782560993248674.1,NaN
2009-01-31,1443021400000000,1191136467826314.8,1396376637858987.8,789132738589483.4,NaN
2009-02-28,1463582500000000,1201820625950773,1409817810287190.2,795843681489090.5,NaN
2009-03-31,1470907200000000,1212373040619370.2,1422035688229752.2,802560731424522.4,NaN
2009-04-30,1483605500000000,1223009607653904.8,1434349650583801.8,809337296285969.9,NaN
2009-05-31,1493372000000000,1233612054412575.2,1446154120467041.5,816143611745811,NaN
2009-06-30,1506314200000000,1244306256200317.5,1458186136373633.2,823010980783166.1,NaN
2009-07-31,1512553600000000,1254825759878736.5,1469059629098906.5,829872101372388.4,NaN
2009-08-31,1532620000000000,1265719651648197.8,1481771703279125.2,836864617776643.2,NaN
2009-09-30,1534319700000000,1276252986877680.2,1492281302623300.2,843804469341054.8,NaN
2009-10-31,1546104500000000,1286835399156987,1503045942098640.2,850792529347611.4,NaN
2009-11-30,1558019600000000,1297470073699850.2,1514040673678912.2,857829614627734.6,NaN
2009-12-31,1572180700000000,1308243039437111,1525668678943129.8,864937585626463.6,NaN
2010-01-31,1589829800000000,1319285657498400.8,1538500903154503.8,872150443480926.6,NaN
2010-02-28,1592856700000000,1330013933674934,1549372062523603,879321650013454.8,NaN
2010-03-31,1610549900000000,1341015344119054.2,1561607630018882.5,886597552998395.5,NaN
2010-04-30,1619762400000000,1351946601212424.8,1573238584015106,893892725605376.6,NaN
2010-05-31,1637147000000000,1363130930576643.5,1586020267212084.8,901288290524726.1,NaN
2010-06-30,1640968500000000,1374026521534422.2,1597009913769667.8,908648292609057.2,NaN
2010-07-31,1646564400000000,1384714281474248.8,1606920811015734.2,915990741438817.9,NaN
2010-08-31,1654319800000000,1395287046906631.2,1616400608812587.5,923337299235446.5,NaN
2010-09-30,1663555800000000,1405807390165194.8,1625831647050070,930702657452009.2,NaN
2010-10-31,1665069300000000,1415974523884206.8,1633679177640056,938009788223631,NaN
2010-11-30,1673671700000000,1426080295496590.8,1641677682112044.8,945329807246281.5,NaN
2010-12-31,1663104400000000,1435375358418293,1645963025689635.8,952471842995074.8,NaN
2011-01-31,1665702200000000,1444407783578360,1649910860551708.5,959568662467760.6,NaN
2011-02-28,1677995000000000,1453568066575287,1655527688441366.8,966717183239225.8,NaN
2011-03-31,1680894000000000,1462482809062530.8,1660600950753093.5,973823420221920,NaN
2011-04-30,1691295200000000,1471455844001255,1666739800602474.8,980962442906279,NaN
2011-05-31,1690160100000000,1480032481491401.8,1671423860481979.8,988019136011689.1,NaN
2011-06-30,1691082600000000,1488308956727033,1675355608385583.8,995014792369781.8,NaN
2011-07-31,1709693200000000,1496990691757345.5,1682223126708467,1002126020306400.9,NaN
2011-08-31,1716472100000000,1505597805806077,1689072921366773.5,1009233941497382,NaN
2011-09-30,1727124000000000,1514285107539172,1696683137093418.8,1016377126159099.6,NaN
2011-10-31,1740512200000000,1523156758223910.2,1705448949674735,1023582450276919.5,NaN
2011-11-30,1748645800000000,1531999465744541.2,1714088319739788,1030797010970681.5,NaN
2011-12-31,1743020700000000,1540274808264363.2,1719874795791830.5,1037883813846595.1,NaN
2012-01-31,1754809500000000,1548687933430466.8,1726861736633464.5,1045017402763544.4,NaN
2012-02-29,1762709100000000,1557080920354762.2,1734031209306771.5,1052158613681320,NaN
2012-03-31,1782383300000000,1565916307791830.5,1743701627445417.2,1059424530958122.8,NaN
2012-04-30,1775631900000000,1574140448662739,1750087681956333.8,1066550972441126.5,NaN
2012-05-31,1785256600000000,1582419513421063,1757121465565067,1073702272217831.8,NaN
2012-06-30,1795396800000000,1590771563875139,1764776532452053.5,1080883312295266.2,NaN
2012-07-31,1812399400000000,1599462851566310,1774301105961642.8,1088162079337104.4,NaN
2012-08-31,1809749100000000,1607709371112729.2,1781390704769314.2,1095342049691959,NaN
2012-09-30,1815748400000000,1615867764402426.2,1788262243815451.5,1102510272083083.8,NaN
2012-10-31,1826195800000000,1624115922661154.8,1795848955052361.2,1109711123107132.6,NaN
2012-11-30,1827887200000000,1632106953145031,1802256604041889,1116857153722982,NaN
2012-12-31,1833331500000000,1639998111845225.8,1808471583233511.2,1123986251695887.6,NaN
2013-01-31,1845254500000000,1648047381968942.5,1815828166586809,1131163050186475.8,NaN
2013-02-28,1855602200000000,1656186786597611.5,1823782973269447.2,1138371399935864,NaN
2013-03-31,1865269100000000,1664386093005548.2,1832080198615557.8,1145604212871825.5,NaN
2013-04-30,1871350100000000,1672502328573958,1839934178892446.2,1152825564982553.5,NaN
2013-05-31,1876585300000000,1680505582355371.5,1847264403113957,1160027154385712.2,NaN
2013-06-30,1881224000000000,1688376892851239.2,1854056322491165.5,1167203242401774.8,NaN
2013-07-31,1881732700000000,1695959473523739.8,1859591597992932.5,1174312988248523.2,NaN
2013-08-31,1895607700000000,1703788815738495,1866794818394346,1181490050056995.8,NaN
2013-09-30,1902957500000000,1711599352376201,1874027354715476.8,1188668830653443.5,NaN
2013-10-31,1912177500000000,1719465162086938.2,1881657383772381.5,1195867921890722.8,NaN
2013-11-30,1922244500000000,1727417292985489.8,1889774807017905.2,1203095549533601.2,NaN
2013-12-31,1917077700000000,1734854956005666.5,1895235385614324.2,1210199849538242,NaN
2014-01-31,1944021900000000,1743057581260346.2,1904992688491459.5,1217501561483135,NaN
2014-02-28,1961724800000000,1751632766308960,1916339110793167.5,1224906767836536.8,NaN
2014-03-31,1966093700000000,1760042999002726.2,1926290028634534,1232281762186422,NaN
2014-04-30,1973434000000000,1768411273551639,1935718822907627.2,1239656411318895.5,NaN
2014-05-30,1992035000000000,1777180831451574.8,1946982058326101.8,1247142765435125.5,NaN
2014-05-31,1992035000000000,1785606485120140.5,1955992646660881.5,1254554628465621.8,NaN
2014-06-30,1996500900000000,1793876854331115.5,1964094297328705.2,1261937178431138,NaN
2014-07-31,2020632800000000,1802769244357346.2,1975401997862964.2,1269486388596002.2,NaN
2014-08-29,2035698200000000,1811903713206077.8,1987461238290371.5,1277110386719425,NaN
2014-08-31,2035698200000000,1820679967590153.2,1997108630632297.2,1284658524165002.8,NaN
2014-09-30,2039758900000000,1829271298272892.2,2005638684505837.8,1292171960740475.2,NaN
2014-10-31,2068666100000000,1838659329713171,2018244167604670.2,1299898270583853.5,NaN
2014-11-30,2086378300000000,1848373799136184,2031870994083736.2,1307723942518342.5,NaN
2014-12-31,2071731900000000,1857132940346529.8,2039843175266989,1315326011747015.8,NaN
2015-01-30,2092001100000000,1866343456411371.8,2050274760213591.2,1323054122077891.2,NaN
2015-01-31,2092001100000000,1875192775767788.5,2058620028170873,1330705335788559,NaN
2015-02-28,2112094799999999.8,1884483051227875.2,2069314982536698.2,1338480355332951.5,NaN
2015-03-31,2133051700000000.2,1894230841375801.8,2082062326029358.8,1346386537866952,NaN
2015-04-30,2157426400000000,1904552235831652.8,2097135140823487,1354456586246385.2,NaN
2015-05-31,2168725400000000,1914911967759823.2,2111453192658789.5,1362558763497665,NaN
2015-06-30,2186036000000000,1925544282749634,2126369754127031.5,1370752566845947,NaN
2015-07-31,2202102000000000,1936389683426119,2141516203301625.2,1379024700509171.5,NaN
2015-08-31,2224570100000000,1947690876232937.8,2158126982641300.2,1387438087568781.8,NaN
2015-09-30,2225320900000000,1958578328145371.5,2171565766113040.2,1395775229981032.8,NaN
2015-10-31,2232833400000000,1969333429002415.8,2183819292890432.2,1404104166996146.8,NaN
2015-11-30,2242468799999999.8,1980044620021928.8,2195549194312345.8,1412446103642951.2,NaN
2015-12-31,2237110600000000,1990125638844598.2,2203861475449876.5,1420651720522125.8,NaN
2016-01-31,2262782700000000,2000818072615398.2,2215645720359901.2,1429031133253249,NaN
2016-02-29,2288341700000000,2012093508983421.8,2230184916287921,1437581487151226.5,NaN
2016-03-31,2300468300000000,2023402324317405.2,2244241593030336.8,1446167425587532.8,NaN
2016-04-30,2297342900000000,2034145091991232.5,2254861854424269.5,1454636833293129.5,NaN
2016-05-31,2324578600000000,2045534641324909.8,2268805203539415.5,1463292970275287.5,NaN
2016-06-30,2329887400000000,2056685729900403.5,2281021642831532.5,1471915800421802,NaN
2016-07-31,2355280500000000,2068395328727838.8,2295873414265226,1480705498925067.8,NaN
2016-08-31,2388021800000000,2080929700150276.5,2314303091412181,1489733521821335.8,NaN
2016-09-30,2385107200000000,2092858229556148,2328463913129745,1498642712648984.2,NaN
2016-10-31,2398058200000000,2104826855848063.8,2342382770503796,1507592120483322.8,NaN
2016-11-30,2407526100000000,2116697414442257.2,2355411436403037,1516546687443687.8,NaN
2016-12-31,2389249700000000,2127385739366090.2,2362179089122429.5,1525230299508924.8,NaN
2017-01-31,2408781300000000,2138420859390949.5,2371499531297943.5,1534021851752617,NaN
2017-02-28,2422416700000000,2149557951179539.8,2381682965038355,1542861601486421.8,NaN
2017-03-31,2441496600000000,2161006525643087.2,2393645692030684,1551803243262676.2,NaN
2017-04-30,2450489900000000,2172358814833554.5,2405014533624547,1560745399051107.2,NaN
2017-05-31,2457795500000000,2183552410330277.8,2415570726899637.5,1569671270702340,NaN
2017-06-30,2457219700000000,2194284460905561,2423900521519710,1578502598357043,NaN
2017-07-31,2477086200000000,2205374725183774.2,2434537657215768,1587443728721649.5,NaN
2017-08-31,2479606500000000,2216128912431469.5,2443551425772614.5,1596320970226906.8,NaN
2017-09-30,2492855700000000,2226980943316510,2453412280618091.5,1605241713806738.5,NaN
2017-10-31,2507825800000000,2237994467108019.5,2464294984494473,1614222649987766,NaN
2017-11-30,2519950900000000,2249051582123391.2,2475426167595578.5,1623234871380922.5,NaN
2017-12-31,2518809400000000,2259630320079336.5,2484102814076463,1632146060720415.8,NaN
2018-01-31,2568266100000000,2271733683997794,2500935471261170.5,1641460687976929,NaN
2018-02-28,2570376100000000,2283445151291998,2514823597008936.5,1650703627400044.2,NaN
2018-03-31,2578650100000000,2295021815947214,2527588897607149,1659936925634869.8,NaN
2018-04-30,2606115300000000,2307221560419872.5,2543294178085719,1669351635827557.5,NaN
2018-05-31,2616989700000000,2319369330599485.5,2558033282468575,1678780870296935,NaN
2018-06-30,2610547500000000,2330788082340682,2568536125974860,1688052180045224.2,NaN
2018-07-31,2640903600000000,2342949475190067,2583009620779888,1697533288701490.8,NaN
2018-08-31,2642293000000000,2354688436947319.5,2594866296623910.5,1706933882843764.5,NaN
2018-09-30,2646433200000000,2366129408047424.5,2605179677299128.5,1716282134755766.8,NaN
2018-10-31,2678764500000000,2378389607731839,2619896641839303,1725859073713420.8,NaN
2018-11-30,2683082200000000,2390338336840394.5,2632533753471442.5,1735383681935177.8,NaN
2018-12-31,2709508400000000,2402854809905477,2647928682777154,1745076465199504.2,NaN
2019-01-31,2719444700000000,2415270099713105.5,2662231886221723,1754771671515927,NaN
2019-02-28,2737568200000000,2427909240900827,2677299148977378.5,1764550741451092,NaN
2019-03-31,2757251000000000,2440824604002755.5,2693289519181903,1774428355964016.5,NaN
2019-04-30,2777182700000000,2454015117571275,2710068155345522.5,1784406011128553.8,NaN
2019-05-31,2778412600000000,2466736587470440.5,2723737044276418,1794296623953145.2,NaN
2019-06-30,2790153000000000,2479419584040227,2737020235421134.5,1804205642620278.2,NaN
2019-07-31,2815403800000000,2492595435646492.5,2752696948336907.5,1814267315828036.8,NaN
2019-08-31,2839136800000000,2506185293072120,2769984918669526,1824465022138205.5,NaN
2019-09-30,2855829800000000,2519896842363409.5,2787153894935621,1834727358236332.8,NaN
2019-10-31,2865665100000000,2533456381878570,2802856135948497,1844985445219055.8,NaN
2019-11-30,2903991800000000,2547987182589214.5,2823083268758797.5,1855522821883542.8,NaN
2019-12-31,2925874000000000,2562806273468069,2843641415007038,1866173082362313.5,NaN
2020-01-31,2926410100000000,2577065247057556.5,2860195152005630.5,1876722704428360.2,NaN
2020-02-29,2958283400000000,2592014978545495.5,2879812801604504.5,1887484502394247.2,NaN
2020-03-31,2988196900000000,2607551524484888,2901489621283603.5,1898436864559478.5,NaN
2020-04-30,3020227000000000,2623734876465873,2925237097026883,1909598955459384.2,NaN
2020-05-31,3055556900000000,2640669073467211.5,2951301057621506.5,1921001522071728.8,NaN
2020-06-30,3077154100000000,2657786133331242.5,2976471666097205,1932505527822258.8,NaN
2020-07-31,3097825000000000,2675042559475115.5,3000742332877764,1944100746450893,NaN
2020-08-31,3103778800000000,2691855745378052,3021349626302211,1955639831560834.2,NaN
2020-09-30,3131821300000000,2709109296539697,3043443961041769,1967343129754258.8,NaN
2020-10-31,3161715700000000,2726858567263630.5,3067098308833415,1979227433935808.5,NaN
2020-11-30,3197997400000000,2745334599919958.5,3093278127066732,1991354498274755.8,NaN
2020-12-31,3195887300000000,2763003333256430.5,3113799961653385.5,2003339899286947.2,NaN
2021-01-31,3222127400000000,2781008198618923.5,3135465449322708.5,2015467138100012.5,NaN
2021-02-28,3267577900000000,2800089363378965.5,3161887939458167,2027925951651256.2,NaN
2021-03-31,3321850600000000,2820550588344496.5,3193880471566533.5,2040800823774129.2,NaN
2021-04-30,3348844300000000,2841267988801575,3224873237253227,2053816181746526,NaN
2021-05-31,3388328900000000,2862721357868180,3257564369802581.5,2067094915261486,NaN
2021-06-30,3409143200000000,2884149665402761,3287880135842065,2080448629537491,NaN
2021-07-31,3437379300000000,2905844945190888,3317779968673652,2093950427253535.8,NaN
2021-08-31,3507331500000000,2929432653222618,3355690274938921.5,2108013920514694.5,NaN
2021-09-30,3518041100000000,2952515337409966.5,3388160439951137,2122044041703603,NaN
2021-10-31,3554393300000000,2976118394766438.5,3421407011960909.5,2136296273129437.8,NaN
2021-11-30,3605807900000000,3000812100854029,3458287189568727.5,2150918279366955.8,NaN
2021-12-31,3610521300000000,3024722265526420,3488734011654982,2165441692507583,NaN
2022-01-31,3641785900000000,3048920839427344.5,3519344389323985.5,2180131684621935.5,NaN
2022-02-28,3653013900000000,3072610763371370,3546078291459188.5,2194787229053558,NaN
2022-03-31,3644068000000000,3095020851082296.5,3565676233167351,2209207933242079.8,NaN
2022-04-30,3656057600000000,3117022292216324,3583752506533881,2223604447339173.5,NaN
2022-05-31,3700645900000000,3139909492521566,3607131185227105,2238301377216395.8,NaN
2022-06-30,3691386100000000,3161536026148171.5,3623982168181684,2252759931671954,NaN
2022-07-31,3719258700000000,3183407503554125.5,3643037474545347,2267351959217506.5,NaN
2022-08-31,3738504000000000,3205175993610826.5,3662130779636277.5,2281990287981511.5,NaN
2022-09-30,3745708500000000,3226373346802559,3678846323709022,2296554648300103.5,NaN
2022-10-31,3768318100000000,3247626082222066.5,3696740678967217.5,2311199060754829,NaN
2022-11-30,3792931200000000,3269010596644730.5,3715978783173774,2325942664130403,NaN
2022-12-31,3750603400000000,3287896588933172.5,3722903706539019,2340118392845523.5,NaN
2023-01-31,3795354400000000,3307796895249518.5,3737393845231215,2354598353115717.5,NaN
2023-02-28,3802737300000000,3327206322886792.5,3750462536184972,2369007695870785,NaN
2023-03-31,3779747400000000,3344953031793193,3756319508947977.5,2383044906857145.5,NaN
2023-04-30,3769587700000000,3361605371722871.5,3758973147158382,2396841352560059.5,NaN
2023-05-31,3777327400000000,3377908196361190.5,3762643997726705.5,2410577532136576.5,NaN
2023-06-30,3801906500000000,3394535580817614.5,3770496498181364.5,2424421601468551,NaN
2023-07-31,3801880300000000,3410509883530649,3776773258545091.5,2438127658170356.5,NaN
2023-08-31,3828613900000000,3426906119470623.5,3787141386836073,2451963342168661.5,NaN
2023-09-30,3817501200000000,3442223573609030.5,3793213349468858.5,2465550783540117.5,NaN
2023-10-31,3855410400000000,3458426978565539,3805652759575087,2479380232460116.5,NaN
2023-11-30,3896086600000000,3475590100974733.5,3823739527660069.5,2493476813231657.5,NaN
2023-12-31,3894828900000000,3492030838191410.5,3837957402128055.5,2507420615090049,NaN
2024-01-31,3914860500000000,3508612393556453,3853338021702444.5,2521424992054327,NaN
2024-02-29,3954147700000000,3526084366358160.5,3873499957361955.5,2535680939397070,NaN
2024-03-31,4006386900000000,3544919759834311,3900077345889564.5,2550314829552323,NaN
2024-04-30,3987422000000000,3562272788860416.5,3917546276711651.5,2564614403387623.5,NaN
2024-05-31,4017989200000000,3580144020669812,3937634861369321,2579075844149935.5,NaN
2024-06-30,4027787400000000,3597698662996486,3955665369095457,2593490884506652.5,NaN
2024-07-31,4061527400000000,3615888025231918,3976837775276365.5,2608098213019024,NaN
2024-08-31,4065280500000000,3633511259536548.5,3994526320221092.5,2622597539257640.5,NaN
2024-09-30,4084611500000000,3651201465044919,4012543356176874,2637144941852092,NaN
2024-10-31,4111135100000000,3669238078180412.5,4032261704941499,2651811510589882,NaN
2024-11-30,4136953900000000,3687579875114514,4053200143953199,2666589046802918,NaN
2024-12-31,4160483500000000,3706125115306101.5,4074656815162559,2681453668227764.5,NaN
2025-01-31,4189544400000000,3725082734313705.5,4097634332130047,2696459546155846.5,NaN
